customerID,Risk_Tier,Risk_Score,Contract,tenure,MonthlyCharges,TotalCharges,PaymentMethod,InternetService,TechSupport,OnlineSecurity,PaperlessBilling,Churn
7571-YXDAD,Critical Risk,9,Month-to-month,2,74.9,147.15,Credit card (automatic),Fiber optic,No,No,No,Yes
2962-XPMCQ,Critical Risk,9,Month-to-month,2,45.15,98.5,Electronic check,DSL,No,No,Yes,Yes
5233-GEEAX,Critical Risk,9,Month-to-month,8,29.4,221.9,Electronic check,DSL,No,No,Yes,Yes
5895-QSXOD,Critical Risk,9,Month-to-month,9,70.05,657.5,Mailed check,Fiber optic,No,No,No,No
6175-IRFIT,Critical Risk,9,Month-to-month,5,78.75,426.35,Mailed check,Fiber optic,No,No,No,No
8854-CCVSQ,Critical Risk,9,Month-to-month,18,80.65,1451.9,Electronic check,Fiber optic,No,No,Yes,Yes
0511-JTEOY,Critical Risk,9,Month-to-month,1,71.1,71.1,Mailed check,Fiber optic,No,No,No,Yes
5216-WASFJ,Critical Risk,9,Month-to-month,31,84.85,2633.4,Electronic check,Fiber optic,No,No,Yes,No
9300-AGZNL,Critical Risk,9,Month-to-month,1,94.0,94.0,Electronic check,Fiber optic,No,No,Yes,Yes
3389-YGYAI,Critical Risk,9,Month-to-month,8,105.5,829.55,Electronic check,Fiber optic,No,No,Yes,Yes
9560-ARGQJ,Critical Risk,9,Month-to-month,16,81.0,1312.15,Electronic check,Fiber optic,No,No,Yes,Yes
3070-DVEYC,Critical Risk,9,Month-to-month,7,73.75,545.15,Mailed check,Fiber optic,No,No,No,Yes
8993-IZEUX,Critical Risk,9,Month-to-month,7,69.15,488.65,Bank transfer (automatic),Fiber optic,No,No,No,No
8696-JKZNU,Critical Risk,9,Month-to-month,37,76.25,2841.55,Electronic check,Fiber optic,No,No,Yes,Yes
7802-EFKNY,Critical Risk,9,Month-to-month,5,24.95,100.4,Electronic check,DSL,No,No,Yes,Yes
7590-VHVEG,Critical Risk,9,Month-to-month,1,29.85,29.85,Electronic check,DSL,No,No,Yes,No
9779-DPNEJ,Critical Risk,9,Month-to-month,22,80.15,1790.65,Electronic check,Fiber optic,No,No,Yes,No
5673-FSSMF,Critical Risk,9,Month-to-month,1,60.15,60.15,Electronic check,DSL,No,No,Yes,Yes
9134-CEQMF,Critical Risk,9,Month-to-month,7,89.5,676.7,Electronic check,Fiber optic,No,No,Yes,Yes
3811-VBYBZ,Critical Risk,9,Month-to-month,7,99.8,673.25,Electronic check,Fiber optic,No,No,Yes,Yes
0375-HVGXO,Critical Risk,9,Month-to-month,1,34.7,34.7,Electronic check,DSL,No,No,Yes,Yes
3583-EKAPL,Critical Risk,9,Month-to-month,1,55.0,55.0,Electronic check,DSL,No,No,Yes,Yes
1251-STYSZ,Critical Risk,9,Month-to-month,4,80.25,303.7,Electronic check,Fiber optic,No,Yes,Yes,No
2359-KMGLI,Critical Risk,9,Month-to-month,24,80.25,1861.5,Electronic check,Fiber optic,No,No,Yes,Yes
6625-UTXEW,Critical Risk,9,Month-to-month,12,51.25,612.1,Electronic check,DSL,No,No,Yes,No
4612-SSVHJ,Critical Risk,9,Month-to-month,20,81.45,1671.6,Electronic check,Fiber optic,No,No,Yes,No
5949-XIKAE,Critical Risk,9,Month-to-month,8,83.55,680.05,Electronic check,Fiber optic,No,No,Yes,Yes
6778-YSNIH,Critical Risk,9,Month-to-month,2,59.0,114.15,Electronic check,DSL,No,No,Yes,No
0388-EOPEX,Critical Risk,9,Month-to-month,2,74.4,139.4,Electronic check,Fiber optic,No,Yes,Yes,Yes
4636-QRJKY,Critical Risk,9,Month-to-month,6,80.5,502.85,Electronic check,Fiber optic,Yes,No,Yes,Yes
0107-YHINA,Critical Risk,9,Month-to-month,1,99.75,99.75,Electronic check,Fiber optic,No,No,Yes,Yes
5348-CAGXB,Critical Risk,9,Month-to-month,12,89.55,1021.75,Electronic check,Fiber optic,No,No,Yes,No
2865-TCHJW,Critical Risk,9,Month-to-month,4,89.2,346.2,Electronic check,Fiber optic,No,No,Yes,Yes
6543-CPZMK,Critical Risk,9,Month-to-month,9,29.95,248.95,Electronic check,DSL,No,No,Yes,Yes
9824-BEMCV,Critical Risk,9,Month-to-month,17,69.0,1149.65,Electronic check,Fiber optic,No,No,Yes,Yes
6789-HJBWG,Critical Risk,9,Month-to-month,12,49.4,611.65,Electronic check,DSL,No,No,Yes,No
0970-ETWGE,Critical Risk,9,Month-to-month,1,89.55,89.55,Electronic check,Fiber optic,No,No,Yes,Yes
0256-LTHVJ,Critical Risk,9,Month-to-month,28,81.05,2227.1,Electronic check,Fiber optic,No,No,Yes,Yes
5168-MSWXT,Critical Risk,9,Month-to-month,8,94.75,759.55,Electronic check,Fiber optic,No,No,Yes,No
4110-PFEUZ,Critical Risk,9,Month-to-month,1,69.55,69.55,Mailed check,Fiber optic,No,No,No,Yes
1768-ZAIFU,Critical Risk,9,Month-to-month,1,25.2,25.2,Electronic check,DSL,No,No,Yes,Yes
8705-WZCYL,Critical Risk,9,Month-to-month,1,44.8,44.8,Electronic check,DSL,No,No,Yes,No
9272-LSVYH,Critical Risk,9,Month-to-month,10,70.15,735.5,Mailed check,Fiber optic,No,No,No,No
3858-VOBET,Critical Risk,9,Month-to-month,23,74.95,1710.45,Electronic check,Fiber optic,No,No,Yes,Yes
2868-SNELZ,Critical Risk,9,Month-to-month,2,80.6,155.8,Mailed check,Fiber optic,No,No,No,Yes
2034-GDRCN,Critical Risk,9,Month-to-month,2,90.4,168.2,Electronic check,Fiber optic,No,No,Yes,Yes
9828-AOQLM,Critical Risk,9,Month-to-month,1,45.7,45.7,Electronic check,DSL,No,No,Yes,Yes
4115-NZRKS,Critical Risk,9,Month-to-month,7,89.15,574.35,Electronic check,Fiber optic,No,No,Yes,No
4514-GFCFI,Critical Risk,9,Month-to-month,16,84.75,1350.15,Electronic check,Fiber optic,No,No,Yes,Yes
0224-RLWWD,Critical Risk,9,Month-to-month,2,44.3,89.3,Electronic check,DSL,No,No,Yes,No
9497-QCMMS,Critical Risk,9,Month-to-month,1,93.55,93.55,Electronic check,Fiber optic,No,No,Yes,Yes
5233-AOZUF,Critical Risk,9,Month-to-month,29,74.95,2149.05,Electronic check,Fiber optic,No,No,Yes,No
6311-UEUME,Critical Risk,9,Month-to-month,29,78.9,2384.15,Electronic check,Fiber optic,No,No,Yes,Yes
7831-QGOXH,Critical Risk,9,Month-to-month,18,85.2,1553.9,Electronic check,Fiber optic,No,No,Yes,Yes
0793-TWELN,Critical Risk,9,Month-to-month,4,80.15,319.85,Electronic check,Fiber optic,No,Yes,Yes,No
3372-KWFBM,Critical Risk,9,Month-to-month,16,86.6,1281.0,Electronic check,Fiber optic,No,No,Yes,Yes
1960-UYCNN,Critical Risk,9,Month-to-month,10,95.25,1021.55,Electronic check,Fiber optic,No,No,Yes,No
9365-SRSZE,Critical Risk,9,Month-to-month,27,70.55,1943.9,Electronic check,Fiber optic,No,No,Yes,No
4566-QVRRW,Critical Risk,9,Month-to-month,11,44.05,483.7,Electronic check,DSL,No,No,Yes,Yes
1579-KLYDT,Critical Risk,9,Month-to-month,7,90.45,593.45,Electronic check,Fiber optic,No,No,Yes,Yes
0822-GAVAP,Critical Risk,9,Month-to-month,2,34.7,62.25,Electronic check,DSL,No,No,Yes,Yes
7020-OZKXZ,Critical Risk,9,Month-to-month,9,75.5,637.4,Credit card (automatic),Fiber optic,No,No,No,No
6637-KYRCV,Critical Risk,9,Month-to-month,5,30.5,167.2,Electronic check,DSL,No,No,Yes,No
2485-ITVKB,Critical Risk,9,Month-to-month,2,35.1,68.75,Electronic check,DSL,No,No,Yes,Yes
0621-TWIEM,Critical Risk,9,Month-to-month,10,45.55,402.6,Electronic check,DSL,No,No,Yes,Yes
8356-WUAOJ,Critical Risk,9,Month-to-month,1,45.0,45.0,Electronic check,DSL,No,No,Yes,No
2123-AGEEN,Critical Risk,9,Month-to-month,7,84.35,609.65,Electronic check,Fiber optic,No,No,Yes,No
8436-BJUMM,Critical Risk,9,Month-to-month,26,83.75,2070.6,Electronic check,Fiber optic,No,No,Yes,Yes
4822-RVYBB,Critical Risk,9,Month-to-month,8,100.6,819.4,Electronic check,Fiber optic,No,No,Yes,Yes
3096-IZETN,Critical Risk,9,Month-to-month,12,78.1,947.3,Bank transfer (automatic),Fiber optic,No,No,No,Yes
8242-SOQUO,Critical Risk,9,Month-to-month,5,84.7,392.5,Electronic check,Fiber optic,No,No,Yes,No
0781-LKXBR,Critical Risk,9,Month-to-month,9,100.5,918.6,Electronic check,Fiber optic,No,No,Yes,Yes
5543-QDCRY,Critical Risk,9,Month-to-month,4,56.4,234.85,Electronic check,DSL,No,No,Yes,No
6103-BOCOU,Critical Risk,9,Month-to-month,26,80.7,2193.0,Electronic check,Fiber optic,No,No,Yes,No
4301-VVZKA,Critical Risk,9,Month-to-month,16,75.4,1189.4,Electronic check,Fiber optic,No,No,Yes,No
1989-PRJHP,Critical Risk,9,Month-to-month,27,75.5,1893.95,Electronic check,Fiber optic,No,No,Yes,Yes
8357-EQXFO,Critical Risk,9,Month-to-month,7,95.35,660.9,Electronic check,Fiber optic,No,No,Yes,Yes
6400-BWQKW,Critical Risk,9,Month-to-month,6,79.05,434.5,Electronic check,Fiber optic,No,Yes,Yes,Yes
6680-WKXRZ,Critical Risk,9,Month-to-month,3,74.4,215.8,Bank transfer (automatic),Fiber optic,No,No,No,Yes
4816-LXZYW,Critical Risk,9,Month-to-month,23,79.15,1676.95,Electronic check,Fiber optic,No,No,Yes,Yes
1374-DMZUI,Critical Risk,9,Month-to-month,4,94.3,424.45,Electronic check,Fiber optic,No,No,Yes,Yes
9606-PBKBQ,Critical Risk,9,Month-to-month,32,85.0,2642.05,Electronic check,Fiber optic,No,No,Yes,Yes
4145-UQXUQ,Critical Risk,9,Month-to-month,8,92.1,729.95,Electronic check,Fiber optic,No,No,Yes,Yes
9944-HKVVB,Critical Risk,9,Month-to-month,3,95.1,307.4,Electronic check,Fiber optic,No,No,Yes,Yes
0947-MUGVO,Critical Risk,9,Month-to-month,20,73.65,1463.5,Electronic check,Fiber optic,No,No,Yes,Yes
1589-AGTLK,Critical Risk,9,Month-to-month,3,45.35,141.5,Electronic check,DSL,No,No,Yes,Yes
8040-MNRTF,Critical Risk,9,Month-to-month,1,71.1,71.1,Mailed check,Fiber optic,No,No,No,No
3318-NMQXL,Critical Risk,9,Month-to-month,3,92.0,266.8,Electronic check,Fiber optic,No,No,Yes,No
5896-NPFWW,Critical Risk,9,Month-to-month,3,50.15,168.15,Electronic check,DSL,No,No,Yes,Yes
3877-JRJIP,Critical Risk,9,Month-to-month,1,59.85,59.85,Electronic check,DSL,No,No,Yes,Yes
1766-GKNMI,Critical Risk,9,Month-to-month,29,84.9,2516.2,Electronic check,Fiber optic,No,No,Yes,No
7511-YMXVQ,Critical Risk,9,Month-to-month,9,45.4,418.8,Electronic check,DSL,No,No,Yes,Yes
7851-WZEKY,Critical Risk,9,Month-to-month,2,95.15,196.9,Electronic check,Fiber optic,No,No,Yes,Yes
0411-EZJZE,Critical Risk,9,Month-to-month,3,60.25,170.5,Electronic check,DSL,No,No,Yes,No
1216-JWVUX,Critical Risk,9,Month-to-month,25,75.5,1901.05,Electronic check,Fiber optic,No,No,Yes,No
3027-ZTDHO,Critical Risk,9,Month-to-month,1,89.9,89.9,Electronic check,Fiber optic,No,No,Yes,Yes
0841-NULXI,Critical Risk,9,Month-to-month,1,35.55,35.55,Electronic check,DSL,No,No,Yes,Yes
0927-LCSMG,Critical Risk,9,Month-to-month,7,74.65,544.55,Mailed check,Fiber optic,No,No,No,Yes
3966-HRMZA,Critical Risk,9,Month-to-month,3,75.05,202.9,Mailed check,Fiber optic,No,No,No,No
6519-CFDBX,Critical Risk,9,Month-to-month,2,45.4,80.95,Electronic check,DSL,No,No,Yes,No
4441-NIHPT,Critical Risk,9,Month-to-month,13,74.3,940.35,Electronic check,Fiber optic,No,No,Yes,Yes
3138-BKYAV,Critical Risk,9,Month-to-month,6,85.35,489.45,Electronic check,Fiber optic,No,No,Yes,Yes
6166-ILMNY,Critical Risk,9,Month-to-month,2,69.75,144.55,Bank transfer (automatic),Fiber optic,No,No,No,Yes
6702-OHFWR,Critical Risk,9,Month-to-month,1,43.3,43.3,Electronic check,DSL,No,No,Yes,Yes
0265-EDXBD,Critical Risk,9,Month-to-month,32,74.9,2303.35,Electronic check,Fiber optic,No,No,Yes,Yes
7967-HYCDE,Critical Risk,9,Month-to-month,8,70.7,553.4,Bank transfer (automatic),Fiber optic,No,No,No,No
7943-RQCHR,Critical Risk,9,Month-to-month,9,94.75,889.9,Electronic check,Fiber optic,No,No,Yes,Yes
9367-WXLCH,Critical Risk,9,Month-to-month,8,84.5,662.65,Bank transfer (automatic),Fiber optic,No,No,No,Yes
3091-FYHKI,Critical Risk,9,Month-to-month,1,35.45,35.45,Electronic check,DSL,No,No,Yes,Yes
2135-RXIHG,Critical Risk,9,Month-to-month,1,45.65,45.65,Electronic check,DSL,No,No,Yes,Yes
8445-DNBAE,Critical Risk,9,Month-to-month,1,50.05,50.05,Electronic check,DSL,No,No,Yes,No
6352-TWCAU,Critical Risk,9,Month-to-month,35,86.45,3029.1,Electronic check,Fiber optic,No,No,Yes,Yes
6298-QDFNH,Critical Risk,9,Month-to-month,22,79.35,1730.35,Electronic check,Fiber optic,No,No,Yes,Yes
9546-CQJSU,Critical Risk,9,Month-to-month,2,91.4,193.6,Electronic check,Fiber optic,No,No,Yes,Yes
1024-GUALD,Critical Risk,9,Month-to-month,1,24.8,24.8,Electronic check,DSL,No,No,Yes,Yes
4412-YLTKF,Critical Risk,9,Month-to-month,27,78.05,2135.5,Electronic check,Fiber optic,No,No,Yes,Yes
2472-OVKUP,Critical Risk,9,Month-to-month,6,91.0,531.0,Electronic check,Fiber optic,No,No,Yes,Yes
7767-UXAGJ,Critical Risk,9,Month-to-month,1,50.45,50.45,Electronic check,DSL,No,No,Yes,Yes
9903-LYSAB,Critical Risk,9,Month-to-month,18,73.15,1305.95,Electronic check,Fiber optic,No,No,Yes,No
0094-OIFMO,Critical Risk,9,Month-to-month,11,95.0,1120.3,Electronic check,Fiber optic,No,No,Yes,Yes
7024-OHCCK,Critical Risk,9,Month-to-month,2,93.85,170.85,Electronic check,Fiber optic,No,No,Yes,Yes
9947-OTFQU,Critical Risk,9,Month-to-month,15,74.4,1074.3,Electronic check,Fiber optic,No,No,Yes,Yes
2876-GZYZC,Critical Risk,9,Month-to-month,13,85.95,1215.65,Electronic check,Fiber optic,No,No,Yes,No
9734-UYXQI,Critical Risk,9,Month-to-month,2,49.4,106.55,Electronic check,DSL,No,No,Yes,Yes
2373-NTKOD,Critical Risk,9,Month-to-month,8,66.25,546.45,Electronic check,DSL,No,No,Yes,No
1769-GRUIK,Critical Risk,9,Month-to-month,18,71.1,1247.75,Electronic check,Fiber optic,No,No,Yes,No
9305-CDSKC,Critical Risk,9,Month-to-month,8,99.65,820.5,Electronic check,Fiber optic,No,No,Yes,Yes
8779-QRDMV,Critical Risk,9,Month-to-month,1,39.65,39.65,Electronic check,DSL,No,No,Yes,Yes
2660-EMUBI,Critical Risk,9,Month-to-month,10,95.35,898.35,Electronic check,Fiber optic,No,No,Yes,Yes
8087-LGYHQ,Critical Risk,9,Month-to-month,9,94.05,811.65,Electronic check,Fiber optic,No,No,Yes,No
9314-IJWSQ,Critical Risk,9,Month-to-month,14,84.8,1203.9,Electronic check,Fiber optic,No,No,Yes,No
1092-GANHU,Critical Risk,9,Month-to-month,17,76.65,1313.55,Electronic check,Fiber optic,No,No,Yes,Yes
1084-UQCHV,Critical Risk,9,Month-to-month,1,69.75,69.75,Bank transfer (automatic),Fiber optic,No,No,No,Yes
3068-OMWZA,Critical Risk,9,Month-to-month,1,88.8,88.8,Electronic check,Fiber optic,No,No,Yes,Yes
3714-NTNFO,Critical Risk,9,Month-to-month,49,84.5,3906.7,Electronic check,Fiber optic,No,No,Yes,No
1866-OBPNR,Critical Risk,9,Month-to-month,1,74.6,74.6,Credit card (automatic),Fiber optic,No,No,No,No
2952-QAYZF,Critical Risk,9,Month-to-month,5,85.3,424.15,Electronic check,Fiber optic,No,No,Yes,Yes
8637-XJIVR,Critical Risk,9,Month-to-month,12,78.95,927.35,Electronic check,Fiber optic,No,Yes,Yes,Yes
7351-KYHQH,Critical Risk,9,Month-to-month,7,64.95,493.65,Electronic check,DSL,No,No,Yes,No
4846-WHAFZ,Critical Risk,9,Month-to-month,37,76.5,2868.15,Electronic check,Fiber optic,No,No,Yes,Yes
9490-DFPMD,Critical Risk,9,Month-to-month,42,84.65,3541.35,Electronic check,Fiber optic,No,No,Yes,Yes
3158-MOERK,Critical Risk,9,Month-to-month,2,96.0,174.8,Electronic check,Fiber optic,No,No,Yes,Yes
3717-OEAUQ,Critical Risk,9,Month-to-month,2,70.7,129.2,Mailed check,Fiber optic,No,No,No,No
5940-AHUHD,Critical Risk,9,Month-to-month,1,70.6,70.6,Mailed check,Fiber optic,No,No,No,Yes
7273-TEFQD,Critical Risk,9,Month-to-month,3,41.15,132.2,Electronic check,DSL,No,No,Yes,Yes
7534-BFESC,Critical Risk,9,Month-to-month,24,76.1,1712.7,Electronic check,Fiber optic,No,No,Yes,Yes
4847-TAJYI,Critical Risk,9,Month-to-month,6,89.35,567.8,Electronic check,Fiber optic,No,No,Yes,No
4704-ERYFC,Critical Risk,9,Month-to-month,22,69.25,1554.0,Electronic check,Fiber optic,No,No,Yes,Yes
4238-HFHSN,Critical Risk,9,Month-to-month,61,82.15,4904.85,Electronic check,Fiber optic,No,No,Yes,No
8098-LLAZX,Critical Risk,9,Month-to-month,4,95.45,396.1,Electronic check,Fiber optic,No,No,Yes,Yes
3049-NDXFL,Critical Risk,9,Month-to-month,1,85.8,85.8,Mailed check,Fiber optic,No,No,No,Yes
3097-NNSPB,Critical Risk,8,Month-to-month,2,49.05,91.1,Credit card (automatic),DSL,No,No,Yes,Yes
6210-KBBPI,Critical Risk,8,Month-to-month,9,99.45,919.4,Credit card (automatic),Fiber optic,No,No,Yes,Yes
9415-TPKRV,Critical Risk,8,Month-to-month,8,55.75,446.8,Electronic check,DSL,No,No,No,No
6689-KXGBO,Critical Risk,8,Month-to-month,1,50.55,50.55,Electronic check,DSL,No,No,No,Yes
0599-XNYDO,Critical Risk,8,Month-to-month,20,69.8,1540.35,Bank transfer (automatic),Fiber optic,No,No,Yes,No
5669-SRAIP,Critical Risk,8,Month-to-month,5,39.5,210.75,Electronic check,DSL,No,No,No,Yes
9552-TGUZV,Critical Risk,8,Month-to-month,8,75.0,658.1,Mailed check,Fiber optic,No,Yes,Yes,No
4290-BSXUX,Critical Risk,8,Month-to-month,3,79.65,251.75,Bank transfer (automatic),Fiber optic,Yes,No,Yes,Yes
4883-QICIH,Critical Risk,8,Month-to-month,32,69.75,2347.9,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
9348-YVOMK,Critical Risk,8,Month-to-month,4,44.8,176.2,Credit card (automatic),DSL,No,No,Yes,No
7296-PIXQY,Critical Risk,8,Month-to-month,14,70.2,1046.5,Electronic check,Fiber optic,No,No,No,No
2074-GKOWZ,Critical Risk,8,Month-to-month,2,89.55,185.55,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
9643-YBLUR,Critical Risk,8,Month-to-month,9,69.05,653.95,Credit card (automatic),DSL,No,No,Yes,No
0655-RBDUG,Critical Risk,8,Month-to-month,7,98.05,713.0,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
7627-JKIAZ,Critical Risk,8,Month-to-month,37,78.95,2839.65,Credit card (automatic),Fiber optic,No,No,Yes,Yes
8280-MQRQN,Critical Risk,8,Month-to-month,1,50.45,50.45,Mailed check,DSL,No,No,Yes,Yes
3178-FESZO,Critical Risk,8,Month-to-month,1,100.25,100.25,Credit card (automatic),Fiber optic,No,No,Yes,Yes
9269-CQOOL,Critical Risk,8,Month-to-month,3,54.7,169.45,Credit card (automatic),DSL,No,No,Yes,Yes
3334-CTHOL,Critical Risk,8,Month-to-month,1,49.95,49.95,Bank transfer (automatic),DSL,No,No,Yes,Yes
8242-JSVBO,Critical Risk,8,Month-to-month,7,44.65,322.5,Bank transfer (automatic),DSL,No,No,Yes,No
8791-GFXLZ,Critical Risk,8,Month-to-month,12,49.05,593.05,Bank transfer (automatic),DSL,No,No,Yes,No
0225-ZORZP,Critical Risk,8,Month-to-month,3,84.3,235.05,Electronic check,Fiber optic,No,No,No,No
9283-LZQOH,Critical Risk,8,Month-to-month,13,74.4,896.75,Credit card (automatic),Fiber optic,No,No,Yes,Yes
2013-SGDXK,Critical Risk,8,Month-to-month,1,84.3,84.3,Electronic check,Fiber optic,No,No,No,Yes
8824-RWFXJ,Critical Risk,8,Month-to-month,3,56.15,168.15,Mailed check,DSL,No,No,Yes,Yes
6185-TASNN,Critical Risk,8,Month-to-month,1,46.3,46.3,Electronic check,DSL,No,No,No,No
4546-FOKWR,Critical Risk,8,Month-to-month,16,74.75,1129.35,Credit card (automatic),Fiber optic,No,No,Yes,No
9518-XXBXE,Critical Risk,8,Month-to-month,10,75.3,720.45,Electronic check,Fiber optic,No,Yes,No,No
9026-LHEVG,Critical Risk,8,Month-to-month,9,40.75,359.4,Electronic check,DSL,No,No,No,No
7359-PTSXY,Critical Risk,8,Month-to-month,1,45.75,45.75,Electronic check,DSL,No,No,No,Yes
9026-RNUJS,Critical Risk,8,Month-to-month,5,50.35,237.25,Electronic check,DSL,No,No,No,Yes
9800-ONTFE,Critical Risk,8,Month-to-month,22,75.8,1615.1,Bank transfer (automatic),Fiber optic,No,No,Yes,No
4065-JJAVA,Critical Risk,8,Month-to-month,1,49.5,49.5,Electronic check,DSL,No,No,No,No
7294-TMAOP,Critical Risk,8,Month-to-month,1,90.55,90.55,Electronic check,Fiber optic,No,No,No,Yes
9369-XFEHK,Critical Risk,8,Month-to-month,33,80.6,2656.5,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
1600-DILPE,Critical Risk,8,Month-to-month,12,45.0,524.35,Bank transfer (automatic),DSL,No,No,Yes,No
6641-XRPSU,Critical Risk,8,Month-to-month,34,70.0,2416.1,Credit card (automatic),Fiber optic,No,No,Yes,Yes
6326-MTTXK,Critical Risk,8,Month-to-month,8,100.85,819.55,Electronic check,Fiber optic,No,No,No,Yes
8519-QJGJD,Critical Risk,8,Month-to-month,14,75.35,1025.95,Electronic check,Fiber optic,No,No,No,Yes
6137-NICCO,Critical Risk,8,Month-to-month,6,94.05,518.75,Mailed check,Fiber optic,No,No,Yes,No
0921-OHLVP,Critical Risk,8,Month-to-month,22,83.05,1799.3,Electronic check,Fiber optic,No,No,No,No
5175-AOBHI,Critical Risk,8,Month-to-month,4,46.0,193.6,Mailed check,DSL,No,No,Yes,Yes
2984-AFWNC,Critical Risk,8,Month-to-month,3,95.4,293.15,Electronic check,Fiber optic,No,No,No,No
4948-WBBKL,Critical Risk,8,Month-to-month,36,74.9,2659.45,Bank transfer (automatic),Fiber optic,No,No,Yes,No
8950-MTZNV,Critical Risk,8,Month-to-month,1,44.95,44.95,Mailed check,DSL,No,No,Yes,No
1396-QWFBJ,Critical Risk,8,Month-to-month,21,74.05,1565.7,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
0661-XEYAN,Critical Risk,8,Month-to-month,1,25.8,25.8,Mailed check,DSL,No,No,Yes,Yes
2219-MVUSO,Critical Risk,8,Month-to-month,8,45.15,438.4,Mailed check,DSL,No,No,Yes,Yes
2903-YYTBW,Critical Risk,8,Month-to-month,1,44.55,44.55,Electronic check,DSL,No,No,No,No
8229-TNIQA,Critical Risk,8,Month-to-month,4,45.3,196.95,Mailed check,DSL,No,No,Yes,Yes
7147-AYBAA,Critical Risk,8,Month-to-month,37,70.35,2552.9,Mailed check,Fiber optic,No,No,Yes,No
5968-VXZLG,Critical Risk,8,Month-to-month,2,46.6,87.9,Bank transfer (automatic),DSL,No,No,Yes,No
3088-LHEFH,Critical Risk,8,Month-to-month,11,79.0,929.3,Bank transfer (automatic),Fiber optic,No,Yes,Yes,No
8710-YGLWG,Critical Risk,8,Month-to-month,1,44.9,44.9,Mailed check,DSL,No,No,Yes,No
5299-SJCZT,Critical Risk,8,Month-to-month,3,101.55,298.35,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
6595-COKXZ,Critical Risk,8,Month-to-month,1,44.45,44.45,Mailed check,DSL,No,No,Yes,Yes
0529-ONKER,Critical Risk,8,Month-to-month,15,75.65,1146.65,Electronic check,Fiber optic,No,No,No,Yes
5365-LLFYV,Critical Risk,8,Month-to-month,2,45.85,105.6,Mailed check,DSL,No,No,Yes,No
5453-AXEPF,Critical Risk,8,Month-to-month,17,80.5,1336.9,Bank transfer (automatic),Fiber optic,No,No,Yes,No
8329-GWVPJ,Critical Risk,8,Month-to-month,50,69.75,3557.7,Bank transfer (automatic),Fiber optic,No,No,Yes,No
3006-XIMLN,Critical Risk,8,Month-to-month,2,94.2,193.8,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
3452-ABWRL,Critical Risk,8,Month-to-month,47,86.05,3865.6,Credit card (automatic),Fiber optic,No,No,Yes,No
5816-SCGFC,Critical Risk,8,Month-to-month,7,51.3,419.35,Mailed check,DSL,No,No,Yes,No
3208-YPIOE,Critical Risk,8,Month-to-month,39,75.25,3017.65,Electronic check,Fiber optic,No,No,No,Yes
9992-UJOEL,Critical Risk,8,Month-to-month,2,50.3,92.75,Mailed check,DSL,No,No,Yes,No
5482-PLVPE,Critical Risk,8,Month-to-month,2,24.35,41.85,Electronic check,DSL,No,No,No,Yes
3055-MJDSB,Critical Risk,8,Month-to-month,9,24.6,190.1,Mailed check,DSL,No,No,Yes,No
3165-HDOEW,Critical Risk,8,Month-to-month,1,45.85,45.85,Mailed check,DSL,No,No,Yes,Yes
1689-MRZQR,Critical Risk,8,Month-to-month,34,78.3,2564.3,Electronic check,Fiber optic,No,No,No,Yes
0319-QZTCO,Critical Risk,8,Month-to-month,3,58.7,168.6,Credit card (automatic),DSL,No,No,Yes,No
7421-ZLUPA,Critical Risk,8,Month-to-month,8,29.25,226.95,Mailed check,DSL,No,No,Yes,No
5552-ZNFSJ,Critical Risk,8,Month-to-month,1,45.3,45.3,Electronic check,DSL,No,No,No,Yes
3345-PBBFH,Critical Risk,8,Month-to-month,8,49.55,393.45,Bank transfer (automatic),DSL,No,No,Yes,No
1919-RTPQD,Critical Risk,8,Month-to-month,7,44.75,333.65,Electronic check,DSL,No,No,No,No
8687-BAFGU,Critical Risk,8,Month-to-month,1,74.0,74.0,Electronic check,Fiber optic,Yes,No,No,No
2476-YGEFM,Critical Risk,8,Month-to-month,29,76.0,2215.25,Credit card (automatic),Fiber optic,No,No,Yes,No
7825-GKXMW,Critical Risk,8,Month-to-month,1,45.8,45.8,Electronic check,DSL,No,No,No,Yes
2842-BCQGE,Critical Risk,8,Month-to-month,43,75.35,3161.4,Credit card (automatic),Fiber optic,No,No,Yes,No
